Timestamp,Date,HttpStatus,HasExcuse,ExcuseType,FileSize,Filename
20220130042557,2022-01-30,200,False,,163021,snapshot_20220130042557.html
20220222012426,2022-02-22,200,False,,163021,snapshot_20220222012426.html
20220303112855,2022-03-03,302,False,,160047,snapshot_20220303112855.html
20220303112857,2022-03-03,302,False,,160047,snapshot_20220303112857.html
20220307192810,2022-03-07,200,False,,160047,snapshot_20220307192810.html
20220307192818,2022-03-07,200,False,,160052,snapshot_20220307192818.html
20220307215038,2022-03-07,200,False,,163021,snapshot_20220307215038.html
20220406114247,2022-04-06,302,False,,163021,snapshot_20220406114247.html
20220516210340,2022-05-16,200,False,,163018,snapshot_20220516210340.html
20220613125733,2022-06-13,302,False,,156556,snapshot_20220613125733.html
20220707133045,2022-07-07,200,False,,156556,snapshot_20220707133045.html
20220714020215,2022-07-14,200,False,,162925,snapshot_20220714020215.html
20220727225234,2022-07-27,302,False,,161959,snapshot_20220727225234.html
20220803074250,2022-08-03,200,False,,161959,snapshot_20220803074250.html
20220812201934,2022-08-12,200,False,,163017,snapshot_20220812201934.html
20220813035106,2022-08-13,200,False,,163128,snapshot_20220813035106.html
20220814184012,2022-08-14,200,False,,156752,snapshot_20220814184012.html
20220926180400,2022-09-26,200,False,,156754,snapshot_20220926180400.html
20221006114839,2022-10-06,200,False,,163124,snapshot_20221006114839.html
20221108232024,2022-11-08,200,False,,166004,snapshot_20221108232024.html
20221222024038,2022-12-22,200,False,,166022,snapshot_20221222024038.html
20230205164131,2023-02-05,200,False,,160440,snapshot_20230205164131.html
20230320190313,2023-03-20,-,False,,160437,snapshot_20230320190313.html
20230330131732,2023-03-30,-,False,,160437,snapshot_20230330131732.html
20230331030253,2023-03-31,200,False,,160437,snapshot_20230331030253.html
20230525234430,2023-05-25,200,False,,166791,snapshot_20230525234430.html
20230604205522,2023-06-04,200,False,,166781,snapshot_20230604205522.html
20230726215523,2023-07-26,200,False,,166785,snapshot_20230726215523.html
20230726215630,2023-07-26,200,False,,166788,snapshot_20230726215630.html
20230804155501,2023-08-04,200,False,,166781,snapshot_20230804155501.html
20230804155902,2023-08-04,200,False,,166789,snapshot_20230804155902.html
20230804174510,2023-08-04,200,False,,166789,snapshot_20230804174510.html
20230804190749,2023-08-04,200,False,,166785,snapshot_20230804190749.html
20230805222200,2023-08-05,200,False,,163839,snapshot_20230805222200.html
20231106075335,2023-11-06,200,False,,166292,snapshot_20231106075335.html
20231130235437,2023-11-30,200,False,,159678,snapshot_20231130235437.html
20240228154926,2024-02-28,200,False,,159810,snapshot_20240228154926.html
20240329193957,2024-03-29,200,False,,166345,snapshot_20240329193957.html
20240421112939,2024-04-21,200,False,,159890,snapshot_20240421112939.html
